"","id_spotify","score","title_rs","title_sp","artist_rs","artist_sp"
"1",245,0.359375,"Try a Little Tenderness","Try A Little Tenderness","Otis Redding","['Eddie Heywood']"
"2",528,0.378787878787879,"I Only Have Eyes for You","I Only Have Eyes For You","The Flamingos","['Oscar Peterson']"
"3",635,0.315789473684211,"Georgia on My Mind","Georgia On My Mind","Ray Charles","['Dave Brubeck']"
"4",781,0.352941176470588,"Summertime Blues","Cradle Baby","Eddie Cochran","['Eddie Cochran']"
"5",781,0.395833333333333,"Cmon Everybody","Cradle Baby","Eddie Cochran","['Eddie Cochran']"
"6",781,0.352941176470588,"Summertime Blues","Cradle Baby","Eddie Cochran","['Eddie Cochran']"
"7",816,0.392405063291139,"Folsom Prison Blues","Folsom Prison Blues (Alternate Version, Take 2) (2017 Remaster)","Johnny Cash","['Johnny Cash']"
"8",825,0.36,"I Walk the Line","I Walk the Line (Alternate Version, Take 1) (2017 Remaster)","Johnny Cash","['Johnny Cash']"
"9",835,0.346153846153846,"Summertime Blues","Proud Of You","Eddie Cochran","['Eddie Cochran']"
"10",835,0.346153846153846,"Summertime Blues","Proud Of You","Eddie Cochran","['Eddie Cochran']"
"11",835,0.36,"Cmon Everybody","Proud Of You","Eddie Cochran","['Eddie Cochran']"
"12",846,0.403225806451613,"Wake Up Little Susie","Rocking Alone","The Everly Brothers","['The Everly Brothers']"
"13",846,0.462962962962963,"Bye Bye Love","Rocking Alone","The Everly Brothers","['The Everly Brothers']"
"14",862,0.4,"Wake Up Little Susie","Put My Little Shoes Away","The Everly Brothers","['The Everly Brothers']"
"15",862,0.363636363636364,"Bye Bye Love","Put My Little Shoes Away","The Everly Brothers","['The Everly Brothers']"
"16",876,0.326530612244898,"I Walk the Line","There You Go","Johnny Cash","['Johnny Cash']"
"17",891,0.307692307692308,"Under the Boardwalk","Drip Drop","The Drifters","['The Drifters']"
"18",891,0.34,"There Goes My Baby","Drip Drop","The Drifters","['The Drifters']"
"19",891,0.395348837209302,"Money Honey","Drip Drop","The Drifters","['The Drifters']"
"20",900,0.372093023255814,"Mack the Knife","So Mean","Bobby Darin","['Bobby Darin']"
"21",925,0.355932203389831,"Great Balls of Fire","Goodnight Irene","Jerry Lee Lewis","['Jerry Lee Lewis']"
"22",925,0.355932203389831,"Great Balls of Fire","Goodnight Irene","Jerry Lee Lewis","['Jerry Lee Lewis']"
"23",930,0.396825396825397,"I Put a Spell on You","I Love Paris","Screamin' Jay Hawkins","[""Screamin' Jay Hawkins""]"
"24",1001,0.333333333333333,"I Cant Stop Loving You","It Had to Be You","Ray Charles","['Ray Charles']"
"25",1001,0.354166666666667,"What'd I Say","It Had to Be You","Ray Charles","['Ray Charles']"
"26",1001,0.313725490196078,"I Got a Woman","It Had to Be You","Ray Charles","['Ray Charles']"
"27",1034,0.333333333333333,"Im a Man","Willie And Lillie","Bo Diddley","['Bo Diddley']"
"28",1034,0.394736842105263,"Bo Diddley","Willie And Lillie","Bo Diddley","['Bo Diddley']"
"29",1034,0.394736842105263,"Bo Diddley","Willie And Lillie","Bo Diddley","['Bo Diddley']"
"30",1035,0.368421052631579,"Cupid","Sweet Leilani","Sam Cooke","['Sam Cooke']"
"31",1035,0.319148936170213,"Wonderful World","Sweet Leilani","Sam Cooke","['Sam Cooke']"
"32",1040,0.328571428571429,"Wake Up Little Susie","That's Just Too Much","The Everly Brothers","['The Everly Brothers']"
"33",1040,0.370967741935484,"Bye Bye Love","That's Just Too Much","The Everly Brothers","['The Everly Brothers']"
"34",1044,0.789473684210526,"I Walk the Line","I Walk the Line","Johnny Cash","['Johnny Cash']"
"35",1049,0.318181818181818,"Cupid","(Ain't That) Good News","Sam Cooke","['Sam Cooke']"
"36",1055,0.333333333333333,"Mannish Boy","Meanest Woman","Muddy Waters","['Muddy Waters']"
"37",1055,0.326530612244898,"Rollin Stone","Meanest Woman","Muddy Waters","['Muddy Waters']"
"38",1055,0.372549019607843,"Hoochie Coochie Man","Meanest Woman","Muddy Waters","['Muddy Waters']"
"39",1068,0.32,"Rollin Stone","Soon Forgotten","Muddy Waters","['Muddy Waters']"
"40",1068,0.314814814814815,"Hoochie Coochie Man","Soon Forgotten","Muddy Waters","['Muddy Waters']"
"41",1068,0.326530612244898,"Mannish Boy","Soon Forgotten","Muddy Waters","['Muddy Waters']"
"42",1072,0.304347826086957,"Cupid","I'm Walking Behind You","Sam Cooke","['Sam Cooke']"
"43",1114,0.316666666666667,"Great Balls of Fire","Lovesick Blues","Jerry Lee Lewis","['Jerry Lee Lewis']"
"44",1114,0.316666666666667,"Great Balls of Fire","Lovesick Blues","Jerry Lee Lewis","['Jerry Lee Lewis']"
"45",1123,0.375,"Maybellene","Mad Lad","Chuck Berry","['Chuck Berry']"
"46",1123,0.306122448979592,"Roll Over Beethoven","Mad Lad","Chuck Berry","['Chuck Berry']"
"47",1123,0.340909090909091,"Johnny B. Goode","Mad Lad","Chuck Berry","['Chuck Berry']"
"48",1123,0.306122448979592,"Roll Over Beethoven","Mad Lad","Chuck Berry","['Chuck Berry']"
"49",1125,0.338983050847458,"Boom Boom","Come On And See About Me","John Lee Hooker","['John Lee Hooker']"
"50",1146,0.405405405405405,"Cupid","Long, Long Ago","Sam Cooke","['Sam Cooke']"
"51",1151,0.32,"Maybellene","Don't You Lie To Me","Chuck Berry","['Chuck Berry']"
"52",1160,0.425,"What'd I Say","Dawn Ray","Ray Charles","['Ray Charles']"
"53",1160,0.369565217391304,"Hit the Road Jack","Dawn Ray","Ray Charles","['Ray Charles']"
"54",1160,0.333333333333333,"Georgia on My Mind","Dawn Ray","Ray Charles","['Ray Charles']"
"55",1160,0.307692307692308,"I Cant Stop Loving You","Dawn Ray","Ray Charles","['Ray Charles']"
"56",1160,0.340909090909091,"I Got a Woman","Dawn Ray","Ray Charles","['Ray Charles']"
"57",1177,0.447368421052632,"Runaway","Day Dreams","Del Shannon","['Del Shannon']"
"58",1178,0.444444444444444,"Respect","Are You Sure","Aretha Franklin","['Aretha Franklin']"
"59",1178,0.384615384615385,"Chain of Fools","Are You Sure","Aretha Franklin","['Aretha Franklin']"
"60",1178,0.32258064516129,"Do Right Woman — Do Right Man","Are You Sure","Aretha Franklin","['Aretha Franklin']"
"61",1181,0.34,"Hit the Road Jack","Hornful Soul","Ray Charles","['Ray Charles']"
"62",1181,0.307692307692308,"Georgia on My Mind","Hornful Soul","Ray Charles","['Ray Charles']"
"63",1181,0.3125,"I Got a Woman","Hornful Soul","Ray Charles","['Ray Charles']"
"64",1181,0.326086956521739,"What'd I Say","Hornful Soul","Ray Charles","['Ray Charles']"
"65",1182,0.434782608695652,"Boom Boom","The Journey","John Lee Hooker","['John Lee Hooker']"
"66",1184,0.36,"Long Tall Sally","My Desire","Little Richard","['Little Richard']"
"67",1184,0.4,"Good Golly","My Desire","Little Richard","['Little Richard']"
"68",1184,0.36,"Long Tall Sally","My Desire","Little Richard","['Little Richard']"
"69",1184,0.321428571428571,"The Girl Cant Help It","My Desire","Little Richard","['Little Richard']"
"70",1184,0.4,"Good Golly","My Desire","Little Richard","['Little Richard']"
"71",1184,0.382978723404255,"Tutti-Frutti","My Desire","Little Richard","['Little Richard']"
"72",1206,0.380952380952381,"Ring of Fire","Cry, Cry, Cry","Johnny Cash","['Johnny Cash']"
"73",1206,0.380952380952381,"Ring of Fire","Cry, Cry, Cry","Johnny Cash","['Johnny Cash']"
"74",1218,0.358490566037736,"The Twist","The Mashed Potatoes","Chubby Checker","['Chubby Checker']"
"75",1221,0.454545454545455,"The Twist","Twist It Up","Chubby Checker","['Chubby Checker']"
"76",1230,0.477272727272727,"Boom Boom","A New Leaf","John Lee Hooker","['John Lee Hooker']"
"77",1240,0.344262295081967,"Boom Boom","I Got A Letter (This Morning)","John Lee Hooker","['John Lee Hooker']"
"78",1261,0.354166666666667,"Higher Ground","Soul Bongo","Stevie Wonder","['Stevie Wonder']"
"79",1261,0.361702127659574,"Superstition","Soul Bongo","Stevie Wonder","['Stevie Wonder']"
"80",1261,0.361702127659574,"Superstition","Soul Bongo","Stevie Wonder","['Stevie Wonder']"
"81",1263,0.333333333333333,"Ring of Fire","Sing It Pretty, Sue","Johnny Cash","['Johnny Cash']"
"82",1263,0.333333333333333,"Ring of Fire","Sing It Pretty, Sue","Johnny Cash","['Johnny Cash']"
"83",1267,0.361702127659574,"Superstition","The Square","Stevie Wonder","['Stevie Wonder']"
"84",1267,0.354166666666667,"Higher Ground","The Square","Stevie Wonder","['Stevie Wonder']"
"85",1267,0.361702127659574,"Superstition","The Square","Stevie Wonder","['Stevie Wonder']"
"86",1272,0.303571428571429,"Ring of Fire","Accidentally on Purpose","Johnny Cash","['Johnny Cash']"
"87",1272,0.303571428571429,"Ring of Fire","Accidentally on Purpose","Johnny Cash","['Johnny Cash']"
"88",1276,0.425,"Runaway","So Long Baby","Del Shannon","['Del Shannon']"
"89",1285,0.355555555555556,"Ring of Fire","I Got Shoes","Johnny Cash","['Johnny Cash']"
"90",1285,0.333333333333333,"Folsom Prison Blues","I Got Shoes","Johnny Cash","['Johnny Cash']"
"91",1285,0.355555555555556,"Ring of Fire","I Got Shoes","Johnny Cash","['Johnny Cash']"
"92",1286,0.386363636363636,"Ring of Fire","Mr. Lonesome","Johnny Cash","['Johnny Cash']"
"93",1286,0.386363636363636,"Ring of Fire","Mr. Lonesome","Johnny Cash","['Johnny Cash']"
"94",1289,0.42,"Boom Boom","Drug Store Woman","John Lee Hooker","['John Lee Hooker']"
"95",1290,0.30188679245283,"I Got You (I Feel Good)","It Was You","James Brown","['James Brown']"
"96",1290,0.30188679245283,"I Got You (I Feel Good)","It Was You","James Brown","['James Brown']"
"97",1293,0.337837837837838,"I Never Loved a Man (the Way I Love You)","Nobody Like You","Aretha Franklin","['Aretha Franklin']"
"98",1293,0.416666666666667,"Respect","Nobody Like You","Aretha Franklin","['Aretha Franklin']"
"99",1293,0.363636363636364,"Chain of Fools","Nobody Like You","Aretha Franklin","['Aretha Franklin']"
"100",1293,0.307692307692308,"Do Right Woman — Do Right Man","Nobody Like You","Aretha Franklin","['Aretha Franklin']"
"101",1312,0.392156862745098,"Chain of Fools","Rough Lover","Aretha Franklin","['Aretha Franklin']"
"102",1312,0.454545454545455,"Respect","Rough Lover","Aretha Franklin","['Aretha Franklin']"
"103",1312,0.327868852459016,"Do Right Woman — Do Right Man","Rough Lover","Aretha Franklin","['Aretha Franklin']"
"104",1315,0.525,"Boom Boom","Thelma","John Lee Hooker","['John Lee Hooker']"
"105",1325,0.301587301587302,"Sloop John B","Our Car Club - Remastered 2001","The Beach Boys","['The Beach Boys']"
"106",1325,0.333333333333333,"In My Room","Our Car Club - Remastered 2001","The Beach Boys","['The Beach Boys']"
"107",1325,0.322033898305085,"Caroline","Our Car Club - Remastered 2001","The Beach Boys","['The Beach Boys']"
"108",1326,0.333333333333333,"California Girls","Shut Down (Stereo)","The Beach Boys","['The Beach Boys']"
"109",1326,0.339285714285714,"Dont Worry Baby","Shut Down (Stereo)","The Beach Boys","['The Beach Boys']"
"110",1326,0.358490566037736,"Sloop John B","Shut Down (Stereo)","The Beach Boys","['The Beach Boys']"
"111",1326,0.4,"In My Room","Shut Down (Stereo)","The Beach Boys","['The Beach Boys']"
"112",1326,0.333333333333333,"California Girls","Shut Down (Stereo)","The Beach Boys","['The Beach Boys']"
"113",1326,0.345454545454545,"God Only Knows","Shut Down (Stereo)","The Beach Boys","['The Beach Boys']"
"114",1326,0.339285714285714,"Good Vibrations","Shut Down (Stereo)","The Beach Boys","['The Beach Boys']"
"115",1326,0.387755102040816,"Caroline","Shut Down (Stereo)","The Beach Boys","['The Beach Boys']"
"116",1337,0.344262295081967,"People Get Ready","Sad Sad Girl And Boy","The Impressions","['The Impressions']"
"117",1344,0.395348837209302,"Ring of Fire","Chain Gang","Johnny Cash","['Johnny Cash']"
"118",1344,0.395348837209302,"Ring of Fire","Chain Gang","Johnny Cash","['Johnny Cash']"
"119",1359,0.3125,"In My Room","South Bay Surfer - Remastered 2001","The Beach Boys","['The Beach Boys']"
"120",1359,0.301587301587302,"Caroline","South Bay Surfer - Remastered 2001","The Beach Boys","['The Beach Boys']"
"121",1368,0.309090909090909,"All Shook Up","Vino, Dinero Y Amor","Elvis Presley","['Elvis Presley']"
"122",1368,0.321428571428571,"Love Me Tender","Vino, Dinero Y Amor","Elvis Presley","['Elvis Presley']"
"123",1368,0.303571428571429,"Mystery Train","Vino, Dinero Y Amor","Elvis Presley","['Elvis Presley']"
"124",1368,0.310344827586207,"Suspicious Minds","Vino, Dinero Y Amor","Elvis Presley","['Elvis Presley']"
"125",1368,0.310344827586207,"Suspicious Minds","Vino, Dinero Y Amor","Elvis Presley","['Elvis Presley']"
"126",1368,0.326923076923077,"Hound Dog","Vino, Dinero Y Amor","Elvis Presley","['Elvis Presley']"
"127",1368,0.303571428571429,"Dont Be Cruel","Vino, Dinero Y Amor","Elvis Presley","['Elvis Presley']"
"128",1368,0.303571428571429,"Mystery Train","Vino, Dinero Y Amor","Elvis Presley","['Elvis Presley']"
"129",1390,0.32258064516129,"In My Room","Rocking Surfer - Remastered 2001","The Beach Boys","['The Beach Boys']"
"130",1390,0.311475409836066,"Caroline","Rocking Surfer - Remastered 2001","The Beach Boys","['The Beach Boys']"
"131",1394,0.36,"In Dreams","House Without Windows","Roy Orbison","['Roy Orbison']"
"132",1396,0.333333333333333,"Hound Dog","Slowly but Surely","Elvis Presley","['Elvis Presley']"
"133",1396,0.309090909090909,"Mystery Train","Slowly but Surely","Elvis Presley","['Elvis Presley']"
"134",1396,0.309090909090909,"Dont Be Cruel","Slowly but Surely","Elvis Presley","['Elvis Presley']"
"135",1396,0.314814814814815,"All Shook Up","Slowly but Surely","Elvis Presley","['Elvis Presley']"
"136",1396,0.303571428571429,"Jailhouse Rock","Slowly but Surely","Elvis Presley","['Elvis Presley']"
"137",1396,0.309090909090909,"Mystery Train","Slowly but Surely","Elvis Presley","['Elvis Presley']"
"138",1396,0.303571428571429,"Love Me Tender","Slowly but Surely","Elvis Presley","['Elvis Presley']"
"139",1396,0.303571428571429,"Jailhouse Rock","Slowly but Surely","Elvis Presley","['Elvis Presley']"
"140",1396,0.315789473684211,"Suspicious Minds","Slowly but Surely","Elvis Presley","['Elvis Presley']"
"141",1396,0.315789473684211,"Suspicious Minds","Slowly but Surely","Elvis Presley","['Elvis Presley']"
"142",1402,0.32258064516129,"Walk On By","(They Long to Be) Close to You","Dionne Warwick","['Dionne Warwick']"
"143",1402,0.32258064516129,"Walk On By","(They Long to Be) Close to You","Dionne Warwick","['Dionne Warwick']"
"144",1407,0.351851851851852,"Baby Love","He Means The World To Me","The Supremes","['The Supremes']"
"145",1409,0.337837837837838,"(I Can't Get No) Satisfaction'","Poison Ivy - Version 2","The Rolling Stones","['The Rolling Stones']"
"146",1409,0.360655737704918,"Wild Horses","Poison Ivy - Version 2","The Rolling Stones","['The Rolling Stones']"
"147",1409,0.365079365079365,"Gimme Shelter","Poison Ivy - Version 2","The Rolling Stones","['The Rolling Stones']"
"148",1409,0.359375,"Paint it Black","Poison Ivy - Version 2","The Rolling Stones","['The Rolling Stones']"
"149",1409,0.319444444444444,"Sympathy for the Devil","Poison Ivy - Version 2","The Rolling Stones","['The Rolling Stones']"
"150",1409,0.333333333333333,"Beast of Burden","Poison Ivy - Version 2","The Rolling Stones","['The Rolling Stones']"
"151",1409,0.372881355932203,"Miss You","Poison Ivy - Version 2","The Rolling Stones","['The Rolling Stones']"
"152",1409,0.354838709677419,"Brown Sugar","Poison Ivy - Version 2","The Rolling Stones","['The Rolling Stones']"
"153",1409,0.333333333333333,"Street Fighting Man","Poison Ivy - Version 2","The Rolling Stones","['The Rolling Stones']"
"154",1409,0.370967741935484,"Ruby Tuesday","Poison Ivy - Version 2","The Rolling Stones","['The Rolling Stones']"
"155",1413,0.416666666666667,"My Girl","Isn't She Pretty","The Temptations","['The Temptations']"
"156",1413,0.416666666666667,"My Girl","Isn't She Pretty","The Temptations","['The Temptations']"
"157",1413,0.311475409836066,"Just My Imagination","Isn't She Pretty","The Temptations","['The Temptations']"
"158",1420,0.380952380952381,"I Only Have Eyes for You","I Only Have Eyes For You","The Flamingos","['Mary Wells']"
"159",1427,0.338235294117647,"(I Can't Get No) Satisfaction'","I'm A King Bee","The Rolling Stones","['The Rolling Stones']"
"160",1427,0.410714285714286,"Paint it Black","I'm A King Bee","The Rolling Stones","['The Rolling Stones']"
"161",1427,0.418181818181818,"Gimme Shelter","I'm A King Bee","The Rolling Stones","['The Rolling Stones']"
"162",1427,0.431372549019608,"Miss You","I'm A King Bee","The Rolling Stones","['The Rolling Stones']"
"163",1427,0.379310344827586,"Beast of Burden","I'm A King Bee","The Rolling Stones","['The Rolling Stones']"
"164",1427,0.415094339622642,"Wild Horses","I'm A King Bee","The Rolling Stones","['The Rolling Stones']"
"165",1427,0.377049180327869,"Street Fighting Man","I'm A King Bee","The Rolling Stones","['The Rolling Stones']"
"166",1427,0.407407407407407,"Brown Sugar","I'm A King Bee","The Rolling Stones","['The Rolling Stones']"
"167",1427,0.359375,"Sympathy for the Devil","I'm A King Bee","The Rolling Stones","['The Rolling Stones']"
"168",1427,0.425925925925926,"Ruby Tuesday","I'm A King Bee","The Rolling Stones","['The Rolling Stones']"
"169",1432,0.307692307692308,"Mannish Boy","Short Dress Woman","Muddy Waters","['Muddy Waters']"
"170",1432,0.345454545454545,"Hoochie Coochie Man","Short Dress Woman","Muddy Waters","['Muddy Waters']"
"171",1432,0.30188679245283,"Rollin Stone","Short Dress Woman","Muddy Waters","['Muddy Waters']"
"172",1434,0.357142857142857,"Respect","You'll Lose a Good Thing","Aretha Franklin","['Aretha Franklin']"
"173",1434,0.317460317460317,"Chain of Fools","You'll Lose a Good Thing","Aretha Franklin","['Aretha Franklin']"
"174",1438,0.303571428571429,"Hound Dog","Big Love, Big Heartache","Elvis Presley","['Elvis Presley']"
"175",1453,0.41304347826087,"Good Golly","Money Honey","Little Richard","['Little Richard']"
"176",1453,0.41304347826087,"Good Golly","Money Honey","Little Richard","['Little Richard']"
"177",1453,0.310344827586207,"The Girl Cant Help It","Money Honey","Little Richard","['Little Richard']"
"178",1453,0.36734693877551,"Tutti-Frutti","Money Honey","Little Richard","['Little Richard']"
"179",1453,0.372549019607843,"Long Tall Sally","Money Honey","Little Richard","['Little Richard']"
"180",1453,0.372549019607843,"Long Tall Sally","Money Honey","Little Richard","['Little Richard']"
"181",1462,0.4,"Good Golly","Hound Dog","Little Richard","['Little Richard']"
"182",1462,0.321428571428571,"The Girl Cant Help It","Hound Dog","Little Richard","['Little Richard']"
"183",1462,0.382978723404255,"Tutti-Frutti","Hound Dog","Little Richard","['Little Richard']"
"184",1462,0.4,"Good Golly","Hound Dog","Little Richard","['Little Richard']"
"185",1465,0.315789473684211,"Tutti-Frutti","Going Home Tomorrow","Little Richard","['Little Richard']"
"186",1465,0.327272727272727,"Good Golly","Going Home Tomorrow","Little Richard","['Little Richard']"
"187",1465,0.327272727272727,"Good Golly","Going Home Tomorrow","Little Richard","['Little Richard']"
"188",1469,0.306122448979592,"Roll Over Beethoven","You Two","Chuck Berry","['Chuck Berry']"
"189",1469,0.306122448979592,"Roll Over Beethoven","You Two","Chuck Berry","['Chuck Berry']"
"190",1469,0.340909090909091,"Johnny B. Goode","You Two","Chuck Berry","['Chuck Berry']"
"191",1469,0.375,"Maybellene","You Two","Chuck Berry","['Chuck Berry']"
"192",1475,0.313725490196078,"Johnny B. Goode","Liverpool Drive","Chuck Berry","['Chuck Berry']"
"193",1475,0.340425531914894,"Maybellene","Liverpool Drive","Chuck Berry","['Chuck Berry']"
"194",1484,0.35,"People Get Ready","You Must Believe Me","The Impressions","['The Impressions']"
"195",1487,0.306451612903226,"In My Room","Please Let Me Wonder (Stereo)","The Beach Boys","['The Beach Boys']"
"196",1487,0.316666666666667,"Caroline","Please Let Me Wonder (Stereo)","The Beach Boys","['The Beach Boys']"
"197",1496,0.320754716981132,"Try a Little Tenderness","Respect","Otis Redding","['Otis Redding']"
"198",1508,0.466666666666667,"Visions of Johanna","Visions of Johanna - Take 5, Rehearsal","Bob Dylan","['Bob Dylan']"
"199",1516,0.348484848484849,"Street Fighting Man","Down The Road Apiece","The Rolling Stones","['The Rolling Stones']"
"200",1516,0.333333333333333,"(I Can't Get No) Satisfaction'","Down The Road Apiece","The Rolling Stones","['The Rolling Stones']"
"201",1516,0.389830508474576,"Ruby Tuesday","Down The Road Apiece","The Rolling Stones","['The Rolling Stones']"
"202",1516,0.383333333333333,"Gimme Shelter","Down The Road Apiece","The Rolling Stones","['The Rolling Stones']"
"203",1516,0.379310344827586,"Wild Horses","Down The Road Apiece","The Rolling Stones","['The Rolling Stones']"
"204",1516,0.372881355932203,"Brown Sugar","Down The Road Apiece","The Rolling Stones","['The Rolling Stones']"
"205",1516,0.349206349206349,"Beast of Burden","Down The Road Apiece","The Rolling Stones","['The Rolling Stones']"
"206",1516,0.333333333333333,"Sympathy for the Devil","Down The Road Apiece","The Rolling Stones","['The Rolling Stones']"
"207",1516,0.377049180327869,"Paint it Black","Down The Road Apiece","The Rolling Stones","['The Rolling Stones']"
"208",1516,0.392857142857143,"Miss You","Down The Road Apiece","The Rolling Stones","['The Rolling Stones']"
"209",1518,0.355555555555556,"Runaway","Needles and Pins","Del Shannon","['Del Shannon']"
"210",1520,0.3125,"Mr. Tambourine Man","Wait and See","The Byrds","['The Byrds']"
"211",1520,0.3125,"Mr. Tambourine Man","Wait and See","The Byrds","['The Byrds']"
"212",1522,0.375,"I Cant Explain","I Can't Explain - Shel Talmy - Stereo Version","The Who","['The Who']"
"213",1523,0.338461538461538,"Miss You","She Said Yeah - Remastered 2002","The Rolling Stones","['The Rolling Stones']"
"214",1523,0.328571428571429,"Paint it Black","She Said Yeah - Remastered 2002","The Rolling Stones","['The Rolling Stones']"
"215",1523,0.328358208955224,"Wild Horses","She Said Yeah - Remastered 2002","The Rolling Stones","['The Rolling Stones']"
"216",1523,0.338235294117647,"Ruby Tuesday","She Said Yeah - Remastered 2002","The Rolling Stones","['The Rolling Stones']"
"217",1523,0.333333333333333,"Gimme Shelter","She Said Yeah - Remastered 2002","The Rolling Stones","['The Rolling Stones']"
"218",1523,0.323529411764706,"Brown Sugar","She Said Yeah - Remastered 2002","The Rolling Stones","['The Rolling Stones']"
"219",1523,0.306666666666667,"Street Fighting Man","She Said Yeah - Remastered 2002","The Rolling Stones","['The Rolling Stones']"
"220",1523,0.305555555555556,"Beast of Burden","She Said Yeah - Remastered 2002","The Rolling Stones","['The Rolling Stones']"
"221",1524,0.32,"My Generation","The Ox - Stereo Version","The Who","['The Who']"
"222",1525,0.410714285714286,"Gimme Shelter","Grown Up Wrong","The Rolling Stones","['The Rolling Stones']"
"223",1525,0.407407407407407,"Wild Horses","Grown Up Wrong","The Rolling Stones","['The Rolling Stones']"
"224",1525,0.418181818181818,"Ruby Tuesday","Grown Up Wrong","The Rolling Stones","['The Rolling Stones']"
"225",1525,0.4,"Brown Sugar","Grown Up Wrong","The Rolling Stones","['The Rolling Stones']"
"226",1525,0.352941176470588,"(I Can't Get No) Satisfaction'","Grown Up Wrong","The Rolling Stones","['The Rolling Stones']"
"227",1525,0.372881355932203,"Beast of Burden","Grown Up Wrong","The Rolling Stones","['The Rolling Stones']"
"228",1525,0.423076923076923,"Miss You","Grown Up Wrong","The Rolling Stones","['The Rolling Stones']"
"229",1525,0.370967741935484,"Street Fighting Man","Grown Up Wrong","The Rolling Stones","['The Rolling Stones']"
"230",1525,0.353846153846154,"Sympathy for the Devil","Grown Up Wrong","The Rolling Stones","['The Rolling Stones']"
"231",1525,0.403508771929825,"Paint it Black","Grown Up Wrong","The Rolling Stones","['The Rolling Stones']"
"232",1531,0.37037037037037,"Ooo Baby Baby","Since You Won My Heart","Smokey Robinson and The Miracles","['Smokey Robinson & The Miracles']"
"233",1531,0.358024691358025,"Shop Around","Since You Won My Heart","Smokey Robinson and the Miracles","['Smokey Robinson & The Miracles']"
"234",1531,0.32967032967033,"The Tracks of My Tears","Since You Won My Heart","Smokey Robinson and the Miracles","['Smokey Robinson & The Miracles']"
"235",1533,0.474576271186441,"Unchained Melody","Hot Tamales","The Righteous Brothers","['The Righteous Brothers']"
"236",1535,0.4,"Unchained Melody","You'll Never Walk Alone","The Righteous Brothers","['The Righteous Brothers']"
"237",1535,0.325301204819277,"You've Lost That Lovin' Feelin''","You'll Never Walk Alone","The Righteous Brothers","['The Righteous Brothers']"
"238",1538,0.349206349206349,"Ill Take You There","My Jesus Is All","The Staple Singers","['The Staple Singers']"
"239",1538,0.360655737704918,"Respect Yourself","My Jesus Is All","The Staple Singers","['The Staple Singers']"
"240",1542,0.359375,"Summer in the City","Wild About My Lovin'","The Lovin' Spoonful","[""The Lovin' Spoonful""]"
"241",1542,0.352941176470588,"Do You Believe in Magic","Wild About My Lovin'","The Lovin' Spoonful","[""The Lovin' Spoonful""]"
"242",1552,0.475409836065574,"The Times They Are A-Changin","The Times They Are A-Changin'","Bob Dylan","['The Byrds']"
"243",1552,0.475409836065574,"The Times They Are A-Changin","The Times They Are A-Changin'","Bob Dylan","['The Byrds']"
"244",1553,0.339285714285714,"Roll Over Beethoven","Roll over Beethoven","Chuck Berry","['The Sonics']"
"245",1553,0.339285714285714,"Roll Over Beethoven","Roll over Beethoven","Chuck Berry","['The Sonics']"
"246",1554,0.333333333333333,"Waterloo Sunset","So Long","The Kinks","['The Kinks']"
"247",1554,0.318181818181818,"You Really Got Me","So Long","The Kinks","['The Kinks']"
"248",1554,0.318181818181818,"You Really Got Me","So Long","The Kinks","['The Kinks']"
"249",1566,0.307692307692308,"My Generation","I'm A Man - Stereo Version","The Who","['The Who']"
"250",1571,0.348837209302326,"Visions of Johanna","Visions of Johanna - Live at Royal Albert Hall, London, UK - May 26, 1966","Bob Dylan","['Bob Dylan']"
"251",1590,0.5,"Visions of Johanna","Visions of Johanna - Alternate Take","Bob Dylan","['Bob Dylan']"
"252",1591,0.436363636363636,"Desolation Row","Desolation Row - Alternate Take","Bob Dylan","['Bob Dylan']"
"253",1595,0.396551724137931,"White Rabbit","Let's Get Together","Jefferson Airplane","['Jefferson Airplane']"
"254",1595,0.370967741935484,"Somebody to Love","Let's Get Together","Jefferson Airplane","['Jefferson Airplane']"
"255",1598,0.421052631578947,"Spoonful","Poor Boy","Howlin' Wolf","[""Howlin' Wolf""]"
"256",1603,0.319148936170213,"Eight Miles High","Captain Soul","The Byrds","['The Byrds']"
"257",1611,0.372881355932203,"Wild Horses","Take It Or Leave It","The Rolling Stones","['The Rolling Stones']"
"258",1611,0.343283582089552,"Street Fighting Man","Take It Or Leave It","The Rolling Stones","['The Rolling Stones']"
"259",1611,0.39344262295082,"Paint it Black","Take It Or Leave It","The Rolling Stones","['The Rolling Stones']"
"260",1611,0.366666666666667,"Brown Sugar","Take It Or Leave It","The Rolling Stones","['The Rolling Stones']"
"261",1611,0.34375,"Beast of Burden","Take It Or Leave It","The Rolling Stones","['The Rolling Stones']"
"262",1611,0.377049180327869,"Gimme Shelter","Take It Or Leave It","The Rolling Stones","['The Rolling Stones']"
"263",1611,0.328571428571429,"Sympathy for the Devil","Take It Or Leave It","The Rolling Stones","['The Rolling Stones']"
"264",1611,0.383333333333333,"Ruby Tuesday","Take It Or Leave It","The Rolling Stones","['The Rolling Stones']"
"265",1611,0.310810810810811,"(I Can't Get No) Satisfaction'","Take It Or Leave It","The Rolling Stones","['The Rolling Stones']"
"266",1611,0.385964912280702,"Miss You","Take It Or Leave It","The Rolling Stones","['The Rolling Stones']"
"267",1614,0.480769230769231,"White Rabbit","And I Like It","Jefferson Airplane","['Jefferson Airplane']"
